# OpenMagneticScanner Mag-Scan output file. v0.7 
# Parameters :  x_left_init = 120.680000, x_right_init = 159.280000, y_bottom_init = 131.870000, y_top_init = 170.870000, dx = 2.000000, dy = 2.000000, z_bottom = 40.500000, z_top = 70.500000, dz = 2.000000 
X,Y,Z, Bx, By, Bz
140.680000,151.870000,66.500000,-0.196000,-0.588000,-7.056000
138.680000,151.870000,66.500000,0.098000,-0.490000,-6.958000
136.680000,151.870000,66.500000,0.686000,-0.392000,-6.860000
136.680000,149.870000,66.500000,0.588000,-0.294000,-6.762000
136.680000,147.870000,66.500000,0.588000,0.196000,-6.860000
136.680000,145.870000,66.500000,0.784000,0.686000,-6.664000
138.680000,145.870000,66.500000,0.098000,0.784000,-6.664000
140.680000,145.870000,66.500000,-0.196000,0.686000,-6.566000
142.680000,145.870000,66.500000,-0.686000,0.588000,-6.566000
142.680000,147.870000,66.500000,-0.588000,0.490000,-6.664000
142.680000,149.870000,66.500000,-0.588000,-0.196000,-6.860000
142.680000,151.870000,66.500000,-0.686000,-0.588000,-6.762000
142.680000,153.870000,66.500000,-0.784000,-0.882000,-6.566000
140.680000,153.870000,66.500000,-0.196000,-0.882000,-7.056000
138.680000,153.870000,66.500000,0.392000,-0.686000,-6.664000
136.680000,153.870000,66.500000,0.686000,-0.980000,-6.762000
134.680000,153.870000,66.500000,1.274000,-0.882000,-6.664000
134.680000,151.870000,66.500000,1.372000,-0.588000,-6.762000
134.680000,149.870000,66.500000,1.176000,-0.196000,-6.860000
134.680000,147.870000,66.500000,0.882000,0.196000,-6.566000
134.680000,145.870000,66.500000,0.980000,0.686000,-6.468000
134.680000,143.870000,66.500000,0.882000,0.882000,-6.468000
136.680000,143.870000,66.500000,0.490000,0.980000,-6.566000
138.680000,143.870000,66.500000,0.294000,0.980000,-6.566000
140.680000,143.870000,66.500000,-0.098000,1.176000,-6.468000
142.680000,143.870000,66.500000,-0.490000,0.882000,-6.468000
144.680000,143.870000,66.500000,-0.980000,0.980000,-6.272000
144.680000,145.870000,66.500000,-0.980000,0.686000,-6.566000
144.680000,147.870000,66.500000,-0.980000,0.196000,-6.468000
144.680000,149.870000,66.500000,-0.882000,-0.196000,-6.468000
144.680000,151.870000,66.500000,-1.176000,-0.490000,-6.566000
144.680000,153.870000,66.500000,-0.882000,-0.980000,-6.468000
144.680000,155.870000,66.500000,-1.176000,-1.274000,-6.664000
142.680000,155.870000,66.500000,-0.686000,-1.274000,-6.566000
140.680000,155.870000,66.500000,-0.098000,-1.372000,-6.566000
138.680000,155.870000,66.500000,0.196000,-1.176000,-6.860000
136.680000,155.870000,66.500000,0.490000,-1.372000,-6.664000
134.680000,155.870000,66.500000,1.078000,-1.176000,-6.370000
132.680000,155.870000,66.500000,1.470000,-1.274000,-6.272000
132.680000,153.870000,66.500000,1.568000,-1.078000,-6.566000
132.680000,151.870000,66.500000,1.372000,-0.588000,-6.468000
132.680000,149.870000,66.500000,1.470000,-0.196000,-6.566000
132.680000,147.870000,66.500000,1.274000,0.196000,-6.566000
132.680000,145.870000,66.500000,1.372000,0.490000,-6.468000
132.680000,143.870000,66.500000,1.372000,1.176000,-6.076000
132.680000,141.870000,66.500000,1.470000,1.078000,-5.978000
134.680000,141.870000,66.500000,1.176000,1.372000,-5.880000
136.680000,141.870000,66.500000,0.490000,1.274000,-6.076000
138.680000,141.870000,66.500000,0.196000,1.274000,-6.174000
140.680000,141.870000,66.500000,-0.098000,1.274000,-6.174000
142.680000,141.870000,66.500000,-0.294000,1.372000,-6.076000
144.680000,141.870000,66.500000,-0.784000,1.274000,-6.076000
146.680000,141.870000,66.500000,-1.274000,1.176000,-5.684000
146.680000,143.870000,66.500000,-1.372000,0.980000,-5.684000
146.680000,145.870000,66.500000,-1.274000,0.686000,-6.174000
146.680000,147.870000,66.500000,-1.372000,0.196000,-6.370000
146.680000,149.870000,66.500000,-1.470000,-0.196000,-6.370000
146.680000,151.870000,66.500000,-1.372000,-0.686000,-6.370000
146.680000,153.870000,66.500000,-1.470000,-0.882000,-6.272000
146.680000,155.870000,66.500000,-1.372000,-1.176000,-6.174000
146.680000,157.870000,66.500000,-1.078000,-1.372000,-5.880000
144.680000,157.870000,66.500000,-0.882000,-1.470000,-6.272000
142.680000,157.870000,66.500000,-0.588000,-1.764000,-6.370000
140.680000,157.870000,66.500000,-0.196000,-1.470000,-6.370000
138.680000,157.870000,66.500000,0.294000,-1.568000,-6.370000
136.680000,157.870000,66.500000,0.392000,-1.568000,-6.566000
134.680000,157.870000,66.500000,0.882000,-1.568000,-6.370000
132.680000,157.870000,66.500000,1.274000,-1.568000,-6.076000
130.680000,157.870000,66.500000,1.666000,-1.568000,-5.880000
130.680000,155.870000,66.500000,1.862000,-1.274000,-5.978000
130.680000,153.870000,66.500000,1.764000,-0.784000,-6.272000
130.680000,151.870000,66.500000,1.862000,-0.588000,-6.272000
130.680000,149.870000,66.500000,1.764000,-0.000000,-6.174000
130.680000,147.870000,66.500000,1.666000,0.196000,-6.076000
130.680000,145.870000,66.500000,1.666000,0.490000,-5.978000
130.680000,143.870000,66.500000,1.666000,1.176000,-6.076000
130.680000,141.870000,66.500000,1.764000,1.274000,-5.782000
130.680000,139.870000,66.500000,1.470000,1.470000,-5.390000
132.680000,139.870000,66.500000,1.274000,1.666000,-5.586000
134.680000,139.870000,66.500000,0.588000,1.568000,-5.684000
136.680000,139.870000,66.500000,0.588000,1.372000,-5.978000
138.680000,139.870000,66.500000,0.098000,1.666000,-6.076000
140.680000,139.870000,66.500000,-0.196000,1.470000,-5.782000
142.680000,139.870000,66.500000,-0.490000,1.666000,-5.684000
144.680000,139.870000,66.500000,-0.882000,1.568000,-5.684000
146.680000,139.870000,66.500000,-1.078000,1.470000,-5.488000
148.680000,139.870000,66.500000,-1.470000,1.274000,-5.096000
148.680000,141.870000,66.500000,-1.470000,1.372000,-5.292000
148.680000,143.870000,66.500000,-1.568000,0.882000,-6.076000
148.680000,145.870000,66.500000,-1.764000,0.490000,-5.978000
148.680000,147.870000,66.500000,-1.764000,0.294000,-6.272000
148.680000,149.870000,66.500000,-1.862000,-0.098000,-6.076000
148.680000,151.870000,66.500000,-1.764000,-0.392000,-6.174000
148.680000,153.870000,66.500000,-1.862000,-0.882000,-5.978000
148.680000,155.870000,66.500000,-1.666000,-1.176000,-5.782000
148.680000,157.870000,66.500000,-1.666000,-1.372000,-5.782000
148.680000,159.870000,66.500000,-1.568000,-1.764000,-5.488000
146.680000,159.870000,66.500000,-1.470000,-1.764000,-5.684000
144.680000,159.870000,66.500000,-0.784000,-1.960000,-5.978000
142.680000,159.870000,66.500000,-0.490000,-1.862000,-6.174000
140.680000,159.870000,66.500000,-0.196000,-1.960000,-6.272000
138.680000,159.870000,66.500000,0.294000,-2.058000,-6.076000
136.680000,159.870000,66.500000,0.686000,-1.862000,-6.370000
134.680000,159.870000,66.500000,1.274000,-1.764000,-6.076000
132.680000,159.870000,66.500000,1.176000,-1.764000,-6.076000
130.680000,159.870000,66.500000,1.764000,-1.666000,-5.684000
128.680000,159.870000,66.500000,2.156000,-1.862000,-5.488000
128.680000,157.870000,66.500000,2.156000,-1.470000,-5.586000
128.680000,155.870000,66.500000,2.254000,-0.980000,-5.880000
128.680000,153.870000,66.500000,2.156000,-0.588000,-5.880000
128.680000,151.870000,66.500000,2.156000,-0.392000,-6.076000
128.680000,149.870000,66.500000,2.254000,-0.000000,-5.880000
128.680000,147.870000,66.500000,2.254000,0.392000,-5.880000
128.680000,145.870000,66.500000,2.156000,0.588000,-5.880000
128.680000,143.870000,66.500000,2.058000,0.980000,-5.586000
128.680000,141.870000,66.500000,1.960000,1.274000,-5.390000
128.680000,139.870000,66.500000,1.862000,1.568000,-4.998000
128.680000,137.870000,66.500000,1.666000,1.666000,-4.900000
130.680000,137.870000,66.500000,1.568000,1.666000,-5.194000
132.680000,137.870000,66.500000,1.078000,1.764000,-5.292000
134.680000,137.870000,66.500000,0.784000,1.862000,-5.390000
136.680000,137.870000,66.500000,0.490000,1.666000,-5.488000
138.680000,137.870000,66.500000,0.196000,1.862000,-5.488000
140.680000,137.870000,66.500000,-0.098000,1.862000,-5.586000
142.680000,137.870000,66.500000,-0.588000,1.470000,-5.488000
144.680000,137.870000,66.500000,-0.882000,1.764000,-5.390000
146.680000,137.870000,66.500000,-1.274000,1.666000,-5.096000
148.680000,137.870000,66.500000,-1.470000,1.568000,-4.704000
150.680000,137.870000,66.500000,-1.862000,1.764000,-4.704000
150.680000,139.870000,66.500000,-1.764000,1.470000,-4.802000
150.680000,141.870000,66.500000,-2.058000,1.176000,-5.390000
150.680000,143.870000,66.500000,-1.862000,0.784000,-5.586000
150.680000,145.870000,66.500000,-2.156000,0.588000,-5.684000
150.680000,147.870000,66.500000,-2.058000,0.294000,-6.076000
150.680000,149.870000,66.500000,-2.058000,-0.098000,-5.782000
150.680000,151.870000,66.500000,-2.156000,-0.490000,-5.586000
150.680000,153.870000,66.500000,-2.058000,-0.784000,-5.586000
150.680000,155.870000,66.500000,-1.862000,-0.980000,-5.390000
150.680000,157.870000,66.500000,-1.862000,-1.372000,-5.390000
150.680000,159.870000,66.500000,-1.862000,-1.764000,-5.292000
150.680000,161.870000,66.500000,-1.666000,-1.960000,-4.900000
148.680000,161.870000,66.500000,-1.568000,-2.058000,-5.096000
146.680000,161.870000,66.500000,-0.980000,-2.156000,-5.488000
144.680000,161.870000,66.500000,-0.882000,-2.156000,-5.586000
142.680000,161.870000,66.500000,-0.490000,-2.156000,-5.880000
140.680000,161.870000,66.500000,-0.196000,-2.156000,-5.880000
138.680000,161.870000,66.500000,0.392000,-2.058000,-6.076000
136.680000,161.870000,66.500000,0.686000,-2.058000,-5.684000
134.680000,161.870000,66.500000,0.784000,-2.156000,-5.684000
132.680000,161.870000,66.500000,1.470000,-2.156000,-5.684000
130.680000,161.870000,66.500000,1.764000,-1.960000,-5.488000
128.680000,161.870000,66.500000,2.058000,-1.862000,-5.194000
126.680000,161.870000,66.500000,2.156000,-1.862000,-4.704000
126.680000,159.870000,66.500000,2.254000,-1.666000,-5.194000
126.680000,157.870000,66.500000,2.450000,-1.274000,-5.390000
126.680000,155.870000,66.500000,2.548000,-0.980000,-5.488000
126.680000,153.870000,66.500000,2.352000,-0.588000,-5.684000
126.680000,151.870000,66.500000,2.548000,-0.294000,-5.782000
126.680000,149.870000,66.500000,2.548000,-0.000000,-5.586000
126.680000,147.870000,66.500000,2.352000,0.392000,-5.586000
126.680000,145.870000,66.500000,2.450000,0.490000,-5.292000
126.680000,143.870000,66.500000,2.254000,0.784000,-5.194000
126.680000,141.870000,66.500000,2.254000,1.274000,-4.998000
126.680000,139.870000,66.500000,2.254000,1.372000,-4.998000
126.680000,137.870000,66.500000,1.960000,1.568000,-4.704000
126.680000,135.870000,66.500000,2.058000,1.666000,-4.410000
128.680000,135.870000,66.500000,1.666000,1.862000,-4.508000
130.680000,135.870000,66.500000,1.372000,1.764000,-4.704000
132.680000,135.870000,66.500000,1.274000,2.156000,-5.096000
134.680000,135.870000,66.500000,0.686000,1.960000,-5.096000
136.680000,135.870000,66.500000,0.392000,1.960000,-5.292000
138.680000,135.870000,66.500000,0.294000,1.764000,-4.998000
140.680000,135.870000,66.500000,-0.098000,1.960000,-5.194000
142.680000,135.870000,66.500000,-0.686000,1.666000,-5.096000
144.680000,135.870000,66.500000,-0.882000,1.764000,-4.998000
146.680000,135.870000,66.500000,-0.980000,1.764000,-4.802000
148.680000,135.870000,66.500000,-1.274000,1.764000,-4.704000
150.680000,135.870000,66.500000,-1.568000,1.666000,-4.606000
152.680000,135.870000,66.500000,-1.666000,1.568000,-4.214000
152.680000,137.870000,66.500000,-1.960000,1.568000,-4.410000
152.680000,139.870000,66.500000,-2.058000,1.372000,-4.704000
152.680000,141.870000,66.500000,-2.058000,1.176000,-4.998000
152.680000,143.870000,66.500000,-2.058000,0.882000,-4.900000
152.680000,145.870000,66.500000,-2.254000,0.490000,-5.390000
152.680000,147.870000,66.500000,-2.254000,0.196000,-5.390000
152.680000,149.870000,66.500000,-2.352000,-0.196000,-5.488000
152.680000,151.870000,66.500000,-2.156000,-0.490000,-5.684000
152.680000,153.870000,66.500000,-2.450000,-0.588000,-5.096000
152.680000,155.870000,66.500000,-2.156000,-1.078000,-5.096000
152.680000,157.870000,66.500000,-1.960000,-1.274000,-5.194000
152.680000,159.870000,66.500000,-2.156000,-1.666000,-4.900000
152.680000,161.870000,66.500000,-2.352000,-1.862000,-4.606000
152.680000,163.870000,66.500000,-2.156000,-1.862000,-4.508000
150.680000,163.870000,66.500000,-1.568000,-2.156000,-4.606000
148.680000,163.870000,66.500000,-1.274000,-1.960000,-4.802000
146.680000,163.870000,66.500000,-1.176000,-2.156000,-5.096000
144.680000,163.870000,66.500000,-0.588000,-2.548000,-5.292000
142.680000,163.870000,66.500000,-0.392000,-2.450000,-5.586000
140.680000,163.870000,66.500000,0.000000,-2.254000,-5.586000
138.680000,163.870000,66.500000,0.490000,-2.450000,-5.488000
136.680000,163.870000,66.500000,0.882000,-2.352000,-5.488000
134.680000,163.870000,66.500000,0.882000,-2.352000,-5.488000
132.680000,163.870000,66.500000,1.274000,-2.352000,-5.390000
130.680000,163.870000,66.500000,1.470000,-2.254000,-5.096000
128.680000,163.870000,66.500000,1.862000,-2.156000,-4.802000
126.680000,163.870000,66.500000,2.254000,-2.156000,-4.410000
124.680000,163.870000,66.500000,2.254000,-1.862000,-4.312000
124.680000,161.870000,66.500000,2.646000,-1.862000,-4.410000
124.680000,159.870000,66.500000,2.352000,-1.470000,-4.704000
124.680000,157.870000,66.500000,2.548000,-1.274000,-4.998000
124.680000,155.870000,66.500000,2.646000,-0.784000,-4.998000
124.680000,153.870000,66.500000,2.744000,-0.588000,-5.194000
124.680000,151.870000,66.500000,2.548000,-0.294000,-5.096000
124.680000,149.870000,66.500000,2.744000,-0.098000,-5.390000
124.680000,147.870000,66.500000,2.744000,0.098000,-5.390000
124.680000,145.870000,66.500000,2.450000,0.490000,-5.194000
124.680000,143.870000,66.500000,2.548000,0.784000,-5.096000
124.680000,141.870000,66.500000,2.450000,1.176000,-4.998000
124.680000,139.870000,66.500000,2.450000,1.372000,-4.606000
124.680000,137.870000,66.500000,2.156000,1.372000,-4.312000
124.680000,135.870000,66.500000,2.156000,1.568000,-4.214000
124.680000,133.870000,66.500000,1.960000,2.058000,-4.018000
126.680000,133.870000,66.500000,1.764000,1.764000,-3.822000
128.680000,133.870000,66.500000,1.666000,1.960000,-4.116000
130.680000,133.870000,66.500000,1.470000,2.058000,-4.410000
132.680000,133.870000,66.500000,0.882000,2.156000,-4.508000
134.680000,133.870000,66.500000,0.784000,2.156000,-4.704000
136.680000,133.870000,66.500000,0.392000,2.058000,-4.802000
138.680000,133.870000,66.500000,0.098000,2.156000,-4.606000
140.680000,133.870000,66.500000,0.000000,1.862000,-4.606000
142.680000,133.870000,66.500000,-0.294000,2.156000,-4.704000
144.680000,133.870000,66.500000,-0.980000,1.764000,-4.606000
146.680000,133.870000,66.500000,-0.882000,1.960000,-4.410000
148.680000,133.870000,66.500000,-1.274000,2.058000,-4.410000
150.680000,133.870000,66.500000,-1.470000,1.960000,-4.214000
152.680000,133.870000,66.500000,-1.666000,1.764000,-3.920000
154.680000,133.870000,66.500000,-1.568000,1.666000,-3.626000
154.680000,135.870000,66.500000,-1.862000,1.568000,-3.920000
154.680000,137.870000,66.500000,-2.058000,1.470000,-4.214000
154.680000,139.870000,66.500000,-2.254000,1.176000,-4.508000
154.680000,141.870000,66.500000,-2.352000,0.980000,-4.606000
154.680000,143.870000,66.500000,-2.156000,0.784000,-4.704000
154.680000,145.870000,66.500000,-2.352000,0.490000,-4.802000
154.680000,147.870000,66.500000,-2.450000,0.294000,-4.900000
154.680000,149.870000,66.500000,-2.156000,-0.196000,-5.096000
154.680000,151.870000,66.500000,-2.058000,-0.392000,-5.096000
154.680000,153.870000,66.500000,-2.646000,-0.588000,-4.900000
154.680000,155.870000,66.500000,-2.352000,-0.882000,-4.900000
154.680000,157.870000,66.500000,-2.548000,-1.274000,-4.802000
154.680000,159.870000,66.500000,-2.352000,-1.470000,-4.606000
154.680000,161.870000,66.500000,-1.960000,-1.764000,-4.116000
154.680000,163.870000,66.500000,-2.254000,-1.862000,-4.018000
154.680000,165.870000,66.500000,-1.960000,-1.960000,-3.822000
152.680000,165.870000,66.500000,-1.764000,-2.254000,-4.116000
150.680000,165.870000,66.500000,-1.470000,-2.254000,-4.410000
148.680000,165.870000,66.500000,-1.372000,-2.450000,-4.606000
146.680000,165.870000,66.500000,-0.980000,-2.548000,-4.900000
144.680000,165.870000,66.500000,-0.686000,-2.450000,-5.096000
142.680000,165.870000,66.500000,-0.490000,-2.548000,-5.096000
140.680000,165.870000,66.500000,0.000000,-2.646000,-5.292000
138.680000,165.870000,66.500000,0.196000,-2.548000,-5.292000
136.680000,165.870000,66.500000,0.686000,-2.548000,-4.998000
134.680000,165.870000,66.500000,0.784000,-2.352000,-4.998000
132.680000,165.870000,66.500000,0.980000,-2.450000,-4.900000
130.680000,165.870000,66.500000,1.568000,-2.548000,-4.802000
128.680000,165.870000,66.500000,1.960000,-2.254000,-4.508000
126.680000,165.870000,66.500000,1.764000,-2.156000,-4.606000
124.680000,165.870000,66.500000,2.156000,-2.058000,-4.018000
122.680000,165.870000,66.500000,2.254000,-1.960000,-3.626000
122.680000,163.870000,66.500000,2.548000,-1.862000,-4.312000
122.680000,161.870000,66.500000,2.450000,-1.666000,-4.116000
122.680000,159.870000,66.500000,2.842000,-1.274000,-4.704000
122.680000,157.870000,66.500000,2.842000,-1.078000,-4.508000
122.680000,155.870000,66.500000,2.842000,-0.882000,-4.704000
122.680000,153.870000,66.500000,2.940000,-0.588000,-4.704000
122.680000,151.870000,66.500000,2.842000,-0.098000,-4.900000
122.680000,149.870000,66.500000,3.038000,-0.196000,-4.802000
122.680000,147.870000,66.500000,2.744000,0.196000,-4.900000
122.680000,145.870000,66.500000,2.744000,0.490000,-4.802000
122.680000,143.870000,66.500000,2.646000,0.686000,-4.508000
122.680000,141.870000,66.500000,2.548000,1.176000,-4.508000
122.680000,139.870000,66.500000,2.548000,1.176000,-4.312000
122.680000,137.870000,66.500000,2.254000,1.372000,-4.116000
122.680000,135.870000,66.500000,2.058000,1.568000,-3.724000
122.680000,133.870000,66.500000,2.058000,1.666000,-3.626000
122.680000,131.870000,66.500000,1.960000,1.764000,-3.234000
124.680000,131.870000,66.500000,1.666000,1.960000,-3.528000
126.680000,131.870000,66.500000,1.862000,2.058000,-3.626000
128.680000,131.870000,66.500000,1.470000,2.254000,-3.626000
130.680000,131.870000,66.500000,1.176000,2.156000,-3.920000
132.680000,131.870000,66.500000,0.882000,2.058000,-4.116000
134.680000,131.870000,66.500000,0.392000,2.156000,-4.116000
136.680000,131.870000,66.500000,0.490000,2.156000,-4.410000
138.680000,131.870000,66.500000,0.196000,1.960000,-4.312000
140.680000,131.870000,66.500000,-0.098000,1.960000,-4.214000
142.680000,131.870000,66.500000,-0.490000,2.254000,-4.312000
144.680000,131.870000,66.500000,-0.686000,2.058000,-4.214000
146.680000,131.870000,66.500000,-0.588000,2.156000,-4.018000
148.680000,131.870000,66.500000,-1.176000,1.960000,-3.920000
150.680000,131.870000,66.500000,-1.372000,1.960000,-3.920000
152.680000,131.870000,66.500000,-1.568000,1.764000,-3.430000
154.680000,131.870000,66.500000,-1.568000,1.764000,-3.332000
156.680000,131.870000,66.500000,-1.666000,1.568000,-3.136000
156.680000,133.870000,66.500000,-1.960000,1.470000,-3.430000
156.680000,135.870000,66.500000,-1.960000,1.470000,-3.234000
156.680000,137.870000,66.500000,-2.156000,1.372000,-3.626000
156.680000,139.870000,66.500000,-1.960000,1.078000,-4.018000
156.680000,141.870000,66.500000,-2.156000,0.882000,-4.214000
156.680000,143.870000,66.500000,-2.450000,0.882000,-4.508000
156.680000,145.870000,66.500000,-2.450000,0.294000,-4.508000
156.680000,147.870000,66.500000,-2.646000,0.098000,-4.606000
156.680000,149.870000,66.500000,-2.450000,-0.196000,-4.606000
156.680000,151.870000,66.500000,-2.646000,-0.392000,-4.802000
156.680000,153.870000,66.500000,-2.940000,-0.686000,-4.704000
156.680000,155.870000,66.500000,-2.646000,-1.078000,-4.508000
156.680000,157.870000,66.500000,-2.646000,-1.176000,-4.508000
156.680000,159.870000,66.500000,-2.450000,-1.372000,-4.410000
156.680000,161.870000,66.500000,-2.450000,-1.568000,-4.214000
156.680000,163.870000,66.500000,-2.058000,-1.568000,-3.724000
156.680000,165.870000,66.500000,-2.156000,-1.862000,-3.528000
156.680000,167.870000,66.500000,-1.862000,-2.058000,-3.332000
154.680000,167.870000,66.500000,-1.666000,-2.156000,-3.626000
152.680000,167.870000,66.500000,-1.568000,-2.254000,-3.920000
150.680000,167.870000,66.500000,-1.470000,-2.254000,-4.018000
148.680000,167.870000,66.500000,-1.176000,-2.352000,-4.410000
146.680000,167.870000,66.500000,-1.078000,-2.548000,-4.312000
144.680000,167.870000,66.500000,-0.784000,-2.548000,-4.508000
142.680000,167.870000,66.500000,-0.392000,-2.842000,-4.704000
140.680000,167.870000,66.500000,0.000000,-2.842000,-4.508000
138.680000,167.870000,66.500000,0.294000,-2.646000,-4.802000
136.680000,167.870000,66.500000,0.588000,-2.842000,-4.802000
134.680000,167.870000,66.500000,1.078000,-2.450000,-4.802000
132.680000,167.870000,66.500000,1.274000,-2.548000,-4.704000
130.680000,167.870000,66.500000,1.666000,-2.352000,-4.410000
128.680000,167.870000,66.500000,1.764000,-2.450000,-4.214000
126.680000,167.870000,66.500000,1.862000,-2.254000,-4.018000
124.680000,167.870000,66.500000,2.254000,-1.960000,-3.626000
122.680000,167.870000,66.500000,2.254000,-2.058000,-3.626000
120.680000,167.870000,66.500000,2.254000,-2.058000,-3.136000
120.680000,165.870000,66.500000,2.646000,-1.862000,-3.430000
120.680000,163.870000,66.500000,2.744000,-1.568000,-3.822000
120.680000,161.870000,66.500000,2.744000,-1.568000,-4.116000
120.680000,159.870000,66.500000,2.842000,-1.274000,-4.116000
120.680000,157.870000,66.500000,2.744000,-1.176000,-4.214000
120.680000,155.870000,66.500000,3.038000,-0.882000,-4.508000
120.680000,153.870000,66.500000,2.940000,-0.588000,-4.508000
120.680000,151.870000,66.500000,2.842000,-0.196000,-4.410000
120.680000,149.870000,66.500000,3.038000,-0.000000,-4.606000
120.680000,147.870000,66.500000,3.234000,0.294000,-4.508000
120.680000,145.870000,66.500000,2.842000,0.392000,-4.214000
120.680000,143.870000,66.500000,2.842000,0.882000,-4.018000
120.680000,141.870000,66.500000,2.646000,1.078000,-4.116000
120.680000,139.870000,66.500000,2.450000,1.078000,-4.116000
120.680000,137.870000,66.500000,2.352000,1.274000,-3.822000
120.680000,135.870000,66.500000,2.352000,1.372000,-3.528000
120.680000,133.870000,66.500000,2.156000,1.470000,-3.234000
120.680000,131.870000,66.500000,2.156000,1.666000,-2.940000
120.680000,131.870000,68.500000,1.960000,1.470000,-2.842000
120.680000,133.870000,68.500000,2.058000,1.470000,-3.136000
120.680000,135.870000,68.500000,2.156000,1.176000,-3.234000
120.680000,137.870000,68.500000,2.156000,1.176000,-3.430000
120.680000,139.870000,68.500000,2.352000,0.882000,-3.724000
120.680000,141.870000,68.500000,2.450000,0.784000,-3.920000
120.680000,143.870000,68.500000,2.450000,0.686000,-3.920000
120.680000,145.870000,68.500000,2.450000,0.294000,-4.116000
120.680000,147.870000,68.500000,2.548000,0.294000,-4.410000
120.680000,149.870000,68.500000,2.450000,-0.000000,-4.214000
120.680000,151.870000,68.500000,2.744000,-0.098000,-4.018000
120.680000,153.870000,68.500000,2.548000,-0.490000,-4.116000
120.680000,155.870000,68.500000,2.646000,-0.490000,-4.018000
120.680000,157.870000,68.500000,2.548000,-0.980000,-3.822000
120.680000,159.870000,68.500000,2.548000,-1.176000,-3.822000
120.680000,161.870000,68.500000,2.450000,-1.372000,-3.528000
120.680000,163.870000,68.500000,2.156000,-1.372000,-3.626000
120.680000,165.870000,68.500000,2.352000,-1.470000,-3.136000
120.680000,167.870000,68.500000,2.156000,-1.666000,-2.940000
122.680000,167.870000,68.500000,1.960000,-1.666000,-3.234000
124.680000,167.870000,68.500000,1.960000,-1.862000,-3.332000
126.680000,167.870000,68.500000,1.666000,-1.960000,-3.528000
128.680000,167.870000,68.500000,1.666000,-2.156000,-3.822000
130.680000,167.870000,68.500000,1.372000,-2.352000,-3.920000
132.680000,167.870000,68.500000,1.274000,-2.254000,-4.116000
134.680000,167.870000,68.500000,0.882000,-2.352000,-4.214000
136.680000,167.870000,68.500000,0.686000,-2.254000,-4.312000
138.680000,167.870000,68.500000,0.294000,-2.254000,-4.312000
140.680000,167.870000,68.500000,0.000000,-2.352000,-4.214000
142.680000,167.870000,68.500000,-0.294000,-2.254000,-4.312000
144.680000,167.870000,68.500000,-0.588000,-2.352000,-4.018000
146.680000,167.870000,68.500000,-0.882000,-2.058000,-4.116000
148.680000,167.870000,68.500000,-1.176000,-2.058000,-3.920000
150.680000,167.870000,68.500000,-1.176000,-2.058000,-3.724000
152.680000,167.870000,68.500000,-1.470000,-1.960000,-3.528000
154.680000,167.870000,68.500000,-1.666000,-1.960000,-3.332000
156.680000,167.870000,68.500000,-1.764000,-1.568000,-3.234000
156.680000,165.870000,68.500000,-1.666000,-1.666000,-3.430000
156.680000,163.870000,68.500000,-2.058000,-1.666000,-3.724000
156.680000,161.870000,68.500000,-1.862000,-1.470000,-3.822000
156.680000,159.870000,68.500000,-1.960000,-1.078000,-4.018000
156.680000,157.870000,68.500000,-2.156000,-0.980000,-3.822000
156.680000,155.870000,68.500000,-2.352000,-0.784000,-4.214000
156.680000,153.870000,68.500000,-2.254000,-0.392000,-4.214000
156.680000,151.870000,68.500000,-2.156000,-0.392000,-4.214000
156.680000,149.870000,68.500000,-2.058000,0.196000,-4.214000
156.680000,147.870000,68.500000,-2.254000,0.098000,-4.116000
156.680000,145.870000,68.500000,-2.156000,0.392000,-4.116000
156.680000,143.870000,68.500000,-2.156000,0.588000,-4.116000
156.680000,141.870000,68.500000,-1.960000,0.882000,-3.920000
156.680000,139.870000,68.500000,-2.058000,0.882000,-3.626000
156.680000,137.870000,68.500000,-1.862000,0.882000,-3.332000
156.680000,135.870000,68.500000,-1.764000,1.274000,-3.430000
156.680000,133.870000,68.500000,-1.470000,1.274000,-2.940000
156.680000,131.870000,68.500000,-1.666000,1.372000,-3.038000
154.680000,131.870000,68.500000,-1.372000,1.568000,-3.136000
152.680000,131.870000,68.500000,-1.470000,1.568000,-3.332000
150.680000,131.870000,68.500000,-1.078000,1.568000,-3.332000
148.680000,131.870000,68.500000,-0.784000,1.764000,-3.626000
146.680000,131.870000,68.500000,-0.588000,1.764000,-3.724000
144.680000,131.870000,68.500000,-0.490000,1.960000,-3.626000
142.680000,131.870000,68.500000,-0.294000,1.862000,-3.920000
140.680000,131.870000,68.500000,-0.098000,1.862000,-3.920000
138.680000,131.870000,68.500000,0.490000,1.862000,-3.920000
136.680000,131.870000,68.500000,0.392000,2.058000,-4.018000
134.680000,131.870000,68.500000,0.686000,1.960000,-4.018000
132.680000,131.870000,68.500000,0.686000,1.960000,-3.920000
130.680000,131.870000,68.500000,1.176000,1.666000,-3.724000
128.680000,131.870000,68.500000,1.372000,1.764000,-3.528000
126.680000,131.870000,68.500000,1.274000,1.862000,-3.528000
124.680000,131.870000,68.500000,1.666000,1.666000,-3.430000
122.680000,131.870000,68.500000,1.666000,1.470000,-3.234000
122.680000,133.870000,68.500000,1.960000,1.568000,-3.136000
122.680000,135.870000,68.500000,1.960000,1.372000,-3.626000
122.680000,137.870000,68.500000,1.764000,1.274000,-3.822000
122.680000,139.870000,68.500000,1.862000,1.176000,-3.920000
